"Variant","ID","Y","A","B","Visit"
3,227,19.4510508830428,0,1,2
3,227,16.4005332929224,0,1,3
3,227,6.78711878637229,0,2,4
3,228,15.6576886689648,1,2,0
3,228,18.5285607203532,1,1,1
3,228,16.3619639559693,1,2,2
3,228,21.7515755272296,1,1,3
3,228,0.0695191650135252,1,2,4
3,229,20.8137993571974,1,1,0
3,229,23.5221346503356,1,1,1
3,229,15.7444876995284,1,2,2
3,229,12.4368298318359,1,1,3
3,229,-6.26093433300294,1,2,4
3,230,19.972722700851,1,1,0
3,230,15.5764486012146,1,2,1
3,230,21.3294294809675,1,1,2
3,230,6.62889298718435,1,2,3
3,230,15.920332109404,1,1,4
3,231,15.9552989080148,0,1,0
3,231,18.4855147108339,0,2,1
3,231,16.1672978476925,0,1,2
3,231,16.2704089042242,0,1,3
3,231,13.2555901164701,0,1,4
3,232,15.913399355885,0,2,0
3,232,21.5893414628878,0,1,1
3,232,16.1039079406709,0,1,2
3,232,6.93102491233638,0,2,3
3,232,14.2300056444224,0,1,4
3,233,20.3691488025268,0,2,0
3,233,21.3511195726639,0,1,1
3,233,13.5087800764264,0,2,2
3,233,13.7166908057868,0,2,3
3,233,10.8016814568691,0,1,4
3,234,12.7848787880157,1,2,0
3,234,18.249041050179,1,2,1
3,234,11.9892284541157,1,2,2
3,234,6.97819613718614,1,2,3
3,234,16.7310549485045,1,1,4
3,235,15.3033826870908,0,1,0
3,235,21.2036980166174,0,2,1
3,235,13.2363883452834,0,1,2
3,235,12.3960564315533,0,2,3
3,235,10.1750195777719,0,1,4
3,236,15.3773620338537,1,1,0
3,236,22.3610083072773,1,1,1
3,236,14.3263961595883,1,2,2
3,236,2.95227127217202,1,2,3
3,236,-0.758376439826907,1,2,4
3,237,16.3000063346365,1,1,0
3,237,14.223147912181,1,2,1
3,237,9.59748570817767,1,2,2
3,237,1.37082771639685,1,2,3
3,237,-2.00361627349582,1,2,4
3,238,14.92769150071,1,1,0
3,238,17.3772225690795,1,2,1
3,238,15.9443170716283,1,1,2
3,238,3.52451575931808,1,2,3
3,238,2.08656482709143,1,2,4
3,239,13.9579923353123,1,2,0
3,239,18.6030674789028,1,1,1
3,239,18.6472401640706,1,1,2
3,239,8.13024115241425,1,2,3
3,239,-2.30084179569452,1,2,4
3,240,16.0715836769753,0,1,0
3,240,18.4347243625128,0,1,1
3,240,14.8381310900704,0,1,2
3,240,7.22814227000499,0,2,3
3,240,3.25213455142646,0,2,4
3,241,18.1244351982904,1,2,0
3,241,18.6807705402152,1,2,1
3,241,10.098678626727,1,2,2
3,241,8.14882887863888,1,2,3
3,241,-0.952039900784243,1,2,4
3,242,21.6482756959317,0,2,0
3,242,18.2595952416841,0,2,1
3,242,20.930801267143,0,1,2
3,242,10.6353455979786,0,2,3
3,242,20.025513902417,0,1,4
3,243,20.9025429129194,0,2,0
3,243,15.4427020858254,0,2,1
3,243,16.1662624754805,0,1,2
3,243,11.3481086083269,0,1,3
3,243,4.05475519618793,0,2,4
3,244,19.747778225384,0,2,0
3,244,17.4181277308149,0,2,1
3,244,14.5969405851557,0,1,2
3,244,20.3971444998834,0,1,3
3,244,4.3833388863379,0,2,4
3,245,22.9704157605006,0,2,0
3,245,20.4993402600745,0,1,1
3,245,21.5911839105351,0,2,2
3,245,8.94925013365144,0,1,3
3,245,14.4688092592466,0,1,4
3,246,15.2535771221357,0,2,0
3,246,18.1981631165172,0,2,1
3,246,17.2648071573784,0,1,2
3,246,13.2891636750204,0,1,3
3,246,12.4352764837303,0,1,4
3,247,21.2135700742704,0,2,0
3,247,18.3830793389798,0,2,1
3,247,22.7154833255609,0,2,2
3,247,12.2672763181181,0,2,3
3,247,10.467215425615,0,2,4
3,248,15.8024979799466,1,1,0
3,248,25.5437483922364,1,1,1
3,248,7.3378163855033,1,2,2
3,248,14.417007952716,1,1,3
3,248,16.076707238938,1,1,4
3,249,20.7149021333739,1,1,0
3,249,16.7084264774656,1,1,1
3,249,17.2369221540759,1,1,2
3,249,14.3433594207043,1,1,3
3,249,4.07313991991836,1,2,4
3,250,16.2783352054713,1,1,0
3,250,18.2740956618931,1,1,1
3,250,13.9821565468123,1,2,2
3,250,6.61123198508031,1,2,3
3,250,-4.1370439015035,1,2,4
3,251,13.4173674268631,1,2,0
3,251,13.6059182940891,1,1,1
3,251,16.6478995278284,1,1,2
3,251,6.35286499851697,1,2,3
3,251,-2.54216663222564,1,2,4
3,252,24.8894312323424,1,1,0
3,252,11.1320856920288,1,2,1
3,252,13.3222386467266,1,2,2
3,252,17.4451163668687,1,1,3
3,252,0.181289872833508,1,2,4
3,253,20.2778180629764,0,2,0
3,253,15.8007018893812,0,1,1
3,253,14.9255709323773,0,1,2
3,253,17.8841114884961,0,1,3
3,253,6.99216446184309,0,2,4
3,254,18.2605576563374,0,2,0
3,254,21.4907854990163,0,2,1
3,254,9.97167606366583,0,1,2
3,254,16.6034963130691,0,1,3
3,254,6.56184289463474,0,2,4
3,255,20.0230624514408,1,2,0
3,255,20.5090849327417,1,1,1
3,255,21.9893128456675,1,1,2
3,255,10.0351377607564,1,2,3
3,255,-1.02547668514314,1,2,4
3,256,17.5013524581049,1,2,0
3,256,13.7208980367953,1,2,1
3,256,17.7847549245525,1,1,2
3,256,15.4140854374585,1,1,3
3,256,9.92367219325251,1,1,4
3,257,22.9709538414181,0,1,0
3,257,19.4655066086234,0,2,1
3,257,17.2129442778383,0,1,2
3,257,8.61118053375929,0,2,3
3,257,13.0892522006708,0,1,4
3,258,17.8096064192741,0,1,0
3,258,21.9397795408095,0,2,1
3,258,17.4388649937085,0,1,2
3,258,4.82955205298078,0,2,3
3,258,15.4176123622877,0,1,4
3,259,20.1561626574031,0,1,0
3,259,17.9559266007597,0,2,1
3,259,14.5762709780452,0,2,2
3,259,11.1586833998824,0,2,3
3,259,15.9648737170946,0,1,4
3,260,16.6146641387842,1,2,0
3,260,13.4567747076274,1,1,1
3,260,7.60779727107316,1,2,2
3,260,12.3962442161934,1,1,3
3,260,-0.27325018473504,1,2,4
3,261,22.7799990507097,1,1,0
3,261,18.9528985198681,1,2,1
3,261,12.55456257917,1,2,2
3,261,7.30456378312824,1,2,3
3,261,15.9772781243894,1,1,4
3,262,12.5403009893909,0,1,0
3,262,18.0496377947097,0,1,1
3,262,15.6831469210731,0,1,2
3,262,8.36108740137531,0,2,3
3,262,13.4822597765651,0,1,4
3,263,21.269552343007,1,1,0
3,263,16.8478666460734,1,1,1
3,263,10.8036312508875,1,1,2
3,263,7.16928408702127,1,2,3
3,263,-1.46268267406624,1,2,4
3,264,19.1981478028177,0,2,0
3,264,14.5698006080269,0,1,1
3,264,16.9012648858036,0,1,2
3,264,14.6824823339631,0,2,3
3,264,8.46448886865823,0,2,4
3,265,12.159847742485,0,2,0
3,265,18.8929083214717,0,1,1
3,265,7.90623808953346,0,2,2
3,265,8.54726182095117,0,2,3
3,265,9.87868554334071,0,1,4
3,266,16.6021177265488,0,2,0
3,266,15.9061399858096,0,1,1
3,266,13.4114518723993,0,1,2
3,266,19.4454520705355,0,1,3
3,266,11.9896064872063,0,1,4
3,267,24.4819300310777,1,1,0
3,267,20.9977190126611,1,1,1
3,267,15.3832358297826,1,2,2
3,267,7.16733300995115,1,2,3
3,267,15.5032388353311,1,1,4
3,268,15.8993488791497,1,1,0
3,268,18.371666335581,1,1,1
3,268,10.8290161095156,1,2,2
3,268,20.8243721978424,1,1,3
3,268,-2.63686268693325,1,2,4
3,269,15.9591800888713,1,1,0
3,269,9.22822069264015,1,2,1
3,269,11.1352238347285,1,1,2
3,269,13.2762321340544,1,1,3
3,269,6.60419627867358,1,1,4
3,270,14.6721918972301,1,2,0
3,270,15.2942177736666,1,1,1
3,270,16.804882153081,1,1,2
3,270,11.7379721117009,1,2,3
3,270,-5.39493160315549,1,2,4
3,271,10.0959587531743,1,2,0
3,271,17.1387434429103,1,2,1
3,271,11.8518955079053,1,2,2
3,271,10.7400976908047,1,2,3
3,271,8.05988072484252,1,1,4
3,272,11.579564209193,0,2,0
3,272,17.42797984334,0,2,1
3,272,15.8676708711988,0,1,2
3,272,12.8153747451066,0,2,3
3,272,2.09967005722603,0,2,4
3,273,19.4831693923512,0,1,0
3,273,25.836151940465,0,1,1
3,273,18.2405549559261,0,1,2
3,273,12.7279663123405,0,2,3
3,273,14.4776733859349,0,1,4
3,274,18.0217508925472,0,2,0
3,274,13.4757307333235,0,2,1
3,274,12.6055841604511,0,1,2
3,274,9.67814383550833,0,2,3
3,274,21.3560342073074,0,1,4
3,275,23.3245191943559,0,2,0
3,275,18.2072087820755,0,1,1
3,275,18.9013319756701,0,2,2
3,275,11.4730206283141,0,2,3
3,275,15.121588492807,0,1,4
3,276,23.5722568626253,0,2,0
3,276,16.6492119697586,0,1,1
3,276,16.7687213734543,0,2,2
3,276,13.9655649700607,0,1,3
3,276,11.9121387717982,0,1,4
3,277,17.1593669005489,1,2,0
3,277,18.4317048958358,1,1,1
3,277,18.3959334103892,1,1,2
3,277,18.6601406688783,1,1,3
3,277,2.28270656796013,1,2,4
3,278,16.466762395675,0,2,0
3,278,15.7695206295181,0,1,1
3,278,20.4104401501596,0,2,2
3,278,15.2194531678899,0,1,3
3,278,6.21870760904344,0,2,4
3,279,24.0056462047348,0,2,0
3,279,21.1770625612329,0,1,1
3,279,21.3848699575709,0,1,2
3,279,16.9606221532963,0,1,3
3,279,8.86873634803559,0,1,4
3,280,17.72775473299,0,2,0
3,280,15.398142008866,0,1,1
3,280,17.1070665652433,0,2,2
3,280,11.4756737711822,0,2,3
3,280,2.96401351451193,0,2,4
3,281,25.9748105434703,1,1,0
3,281,7.99060772269677,1,2,1
3,281,17.3279299396752,1,1,2
3,281,19.9878392202656,1,1,3
3,281,2.32807172467263,1,2,4
3,282,18.6154734903701,1,1,0
3,282,10.7502731746992,1,2,1
3,282,10.8516713917959,1,1,2
3,282,10.311478204034,1,2,3
3,282,6.12377064090525,1,2,4
3,283,19.0811763908533,0,1,0
3,283,17.9849806318339,0,1,1
3,283,17.111029290376,0,1,2
3,283,13.9786086506458,0,2,3
3,283,13.7910961688077,0,1,4
3,284,14.8460611039123,0,1,0
3,284,17.9040297192942,0,2,1
3,284,17.9407983234471,0,2,2
3,284,13.1877430139332,0,1,3
3,284,4.74595192731283,0,2,4
3,285,13.754271833273,0,1,0
3,285,20.7121906986551,0,2,1
3,285,17.8240478123842,0,1,2
3,285,15.2989176871694,0,2,3
3,285,7.3694438359272,0,2,4
3,286,19.8383608507393,0,2,0
3,286,13.6528338756202,0,1,1
3,286,12.5575826194534,0,1,2
3,286,13.7728620435103,0,2,3
3,286,3.4797782989954,0,2,4
3,287,16.6690855868824,1,1,0
3,287,7.95826879320974,1,2,1
3,287,19.7664871866045,1,1,2
3,287,15.0824046255073,1,1,3
3,287,-2.39837678301404,1,2,4
3,288,16.2408113975745,0,2,0
3,288,15.5433553203849,0,2,1
3,288,18.5084023300047,0,1,2
3,288,15.2652601586132,0,1,3
3,288,10.3239050619995,0,1,4
3,289,19.7671800307423,0,2,0
3,289,13.508751365079,0,2,1
3,289,17.0325651445536,0,1,2
3,289,16.2157248294673,0,1,3
3,289,10.1176435746879,0,2,4
3,290,18.039064218688,1,1,0
3,290,11.5788836034631,1,2,1
3,290,19.5982902920228,1,1,2
3,290,6.28608121800611,1,2,3
3,290,-5.09689978339283,1,2,4
3,291,21.797320906499,0,2,0
3,291,15.7232798039985,0,1,1
3,291,16.3284167551883,0,2,2
3,291,10.8203598922071,0,1,3
3,291,14.7046750096548,0,1,4
3,292,16.6768424295622,0,2,0
3,292,22.5040422972159,0,2,1
3,292,21.0483093012475,0,1,2
3,292,17.4222552364283,0,1,3
3,292,18.0246582355602,0,1,4
3,293,18.6900170604566,0,1,0
3,293,15.6874753663756,0,2,1
3,293,12.9390629902048,0,2,2
3,293,13.1693597081053,0,1,3
3,293,3.92735740468752,0,2,4
3,294,18.1689536346704,0,1,0
3,294,18.6798720888455,0,1,1
3,294,14.2135125642458,0,1,2
3,294,15.7778022614993,0,2,3
3,294,0.875663560037707,0,2,4
3,295,16.9165074343439,1,2,0
3,295,17.2878238746666,1,1,1
3,295,19.7457111242329,1,1,2
3,295,5.96331507686263,1,2,3
3,295,12.4000611633277,1,1,4
3,296,16.6450605983228,0,1,0
3,296,14.0611097446474,0,1,1
3,296,17.9570321483053,0,2,2
3,296,6.33412812826028,0,2,3
3,296,8.97763966231827,0,1,4
3,297,9.60569321713973,1,2,0
3,297,14.7456865610169,1,2,1
3,297,15.4271356615717,1,2,2
3,297,14.0996910016271,1,1,3
3,297,19.4250950825397,1,1,4
3,298,17.674597842375,1,2,0
3,298,23.2281573504249,1,1,1
3,298,12.1550732899457,1,1,2
3,298,1.02363928121237,1,2,3
3,298,14.2473395519403,1,1,4
3,299,12.6046754632667,1,2,0
3,299,13.7326017332457,1,2,1
3,299,20.8594146171557,1,1,2
3,299,14.7913219278636,1,1,3
3,299,-1.41619882783946,1,2,4
3,300,18.8911122919221,0,1,0
3,300,20.0801079922168,0,1,1
3,300,13.9976594796084,0,1,2
3,300,15.631288206816,0,1,3
3,300,7.58950295612271,0,2,4
3,301,20.7204303057239,1,1,0
3,301,21.0786290763962,1,1,1
3,301,14.944373902356,1,1,2
3,301,12.717562756384,1,2,3
3,301,9.01096598227724,1,1,4
3,302,21.1251238006605,0,1,0
3,302,18.8511357907271,0,1,1
3,302,13.1937556932133,0,1,2
3,302,12.8647285525096,0,2,3
3,302,13.8051343544095,0,1,4
3,303,13.7717708505426,0,1,0
3,303,23.0677277191227,0,2,1
3,303,14.9622781877728,0,1,2
3,303,12.843670444269,0,2,3
3,303,17.1477251865721,0,1,4
3,304,22.0428048803247,1,1,0
3,304,17.6317175602645,1,1,1
3,304,12.134389544126,1,1,2
3,304,13.0575632171642,1,1,3
3,304,-3.82442250564143,1,2,4
3,305,13.3056169512717,0,2,0
3,305,15.4275683272316,0,2,1
3,305,13.8032891427931,0,1,2
3,305,14.2469218373067,0,2,3
3,305,18.3757628587385,0,1,4
3,306,18.4317398008933,1,1,0
3,306,18.5808794705424,1,2,1
3,306,14.610181905584,1,1,2
3,306,7.29311341254813,1,2,3
3,306,-4.68984655059204,1,2,4
3,307,14.4631290631724,0,1,0
3,307,23.2472975851757,0,2,1
3,307,13.4568439962715,0,1,2
3,307,11.0496518281352,0,2,3
3,307,3.71772081669091,0,2,4
3,308,24.8153253587422,0,1,0
3,308,20.3707419744514,0,2,1
3,308,15.0299986171852,0,2,2
3,308,16.2362542349166,0,1,3
3,308,17.5378874606353,0,1,4
3,309,16.7694728044732,0,1,0
3,309,20.2836621416987,0,2,1
3,309,13.5777333405275,0,1,2
3,309,13.1148963215308,0,2,3
3,309,3.69227118847979,0,2,4
3,310,18.3542761022716,1,1,0
3,310,13.7709561304286,1,2,1
3,310,14.6194576277159,1,1,2
3,310,7.36546321176642,1,2,3
3,310,10.4048815113382,1,1,4
3,311,15.1987055117217,1,2,0
3,311,15.7997613622584,1,2,1
3,311,15.8865773682808,1,1,2
3,311,6.7241988477086,1,2,3
3,311,12.1580859964061,1,1,4
3,312,16.9960522635759,0,1,0
3,312,12.5883930430059,0,2,1
3,312,15.5940093153333,0,2,2
3,312,17.4510978534432,0,1,3
3,312,6.07233221471707,0,2,4
3,313,19.5745575359024,0,2,0
3,313,17.1073343576079,0,2,1
3,313,15.890186976955,0,2,2
3,313,3.88843019838315,0,2,3
3,313,2.96539855727913,0,2,4
3,314,21.0049322996068,0,2,0
3,314,18.1173119543119,0,1,1
3,314,21.5690057521735,0,1,2
3,314,7.52253173622627,0,2,3
3,314,13.7298847844649,0,1,4
3,315,18.7423290172259,0,1,0
3,315,16.933897703271,0,1,1
3,315,16.9802079540063,0,2,2
3,315,15.8782450665547,0,2,3
3,315,5.84957077581492,0,2,4
3,316,16.8112906753499,0,2,0
3,316,23.196108996703,0,2,1
3,316,17.8416960694057,0,2,2
3,316,14.9332788630163,0,2,3
3,316,3.47489565856012,0,2,4
3,317,11.5332297054799,1,2,0
3,317,15.254224861797,1,2,1
3,317,17.5984911130166,1,1,2
3,317,2.30900079521532,1,2,3
3,317,13.5506231559647,1,1,4
3,318,19.6758359587707,1,1,0
3,318,16.8257135741188,1,2,1
3,318,19.3917014884929,1,1,2
3,318,11.598301823106,1,1,3
3,318,1.30879194330507,1,2,4
3,319,20.0895903679826,1,1,0
3,319,15.7950394595989,1,1,1
3,319,8.61009972462984,1,2,2
3,319,12.8741080528106,1,1,3
3,319,-4.84367103142449,1,2,4
3,320,18.0834816260391,1,2,0
3,320,17.9597972388506,1,1,1
3,320,20.5274798095111,1,1,2
3,320,18.5321140866923,1,1,3
3,320,12.924076587278,1,1,4
3,321,18.9738061267332,1,1,0
3,321,23.4400063065798,1,1,1
3,321,14.568435138773,1,2,2
3,321,5.30537431005005,1,2,3
3,321,14.4638481658484,1,1,4
3,322,18.5359815121375,0,1,0
3,322,15.5709944029433,0,1,1
3,322,23.5006934368538,0,2,2
3,322,8.568445542889,0,2,3
3,322,5.38536588489255,0,2,4
3,323,19.4013956119121,0,2,0
3,323,24.8686771626408,0,1,1
3,323,17.0143575743378,0,1,2
3,323,15.030814214786,0,1,3
3,323,11.4408715684216,0,1,4
3,324,17.9282013544983,1,2,0
3,324,17.8508717216161,1,2,1
3,324,10.3744093620787,1,1,2
3,324,0.156032257876528,1,2,3
3,324,3.82481916649277,1,2,4
3,325,23.6255691599289,1,1,0
3,325,7.14679773835058,1,1,1
3,325,19.5840816136607,1,1,2
3,325,11.0424442049039,1,2,3
3,325,3.86318868589894,1,2,4
3,326,18.7142123376892,0,1,0
3,326,23.7367353259486,0,2,1
3,326,10.1805529912821,0,2,2
3,326,20.8257851521937,0,1,3
3,326,16.7518194915371,0,1,4
3,327,16.6771129660351,0,1,0
3,327,21.0119877039189,0,2,1
3,327,19.4851730419999,0,2,2
3,327,11.6050328176787,0,2,3
3,327,11.7332052452972,0,2,4
3,328,20.9466591200985,1,1,0
3,328,16.857954678322,1,2,1
3,328,22.1687967487821,1,1,2
3,328,10.3921575408674,1,2,3
3,328,12.9508996286136,1,1,4
3,329,13.8956865813419,0,1,0
3,329,19.5693124484239,0,2,1
3,329,19.753421873388,0,1,2
3,329,10.0030059685178,0,2,3
3,329,6.30991112982263,0,2,4
3,330,15.5768679988727,1,2,0
3,330,18.6169414517889,1,1,1
3,330,5.62193573194326,1,2,2
3,330,18.209476150295,1,1,3
3,330,16.4451599132504,1,1,4
3,331,18.7855109782128,0,2,0
3,331,18.6793269021345,0,1,1
3,331,16.7155395526781,0,2,2
3,331,9.86851591485812,0,2,3
3,331,12.0416229662117,0,1,4
3,332,16.5519672539368,1,1,0
3,332,18.2857493883462,1,1,1
3,332,3.87087060274003,1,2,2
3,332,16.432512466366,1,1,3
3,332,11.9977139896774,1,1,4
3,333,23.8313247788604,0,1,0
3,333,16.1114314521176,0,2,1
3,333,9.22805560283763,0,1,2
3,333,11.4634761263523,0,2,3
3,333,16.0602234850026,0,1,4
3,334,14.3515162501052,1,2,0
3,334,13.5997549428268,1,1,1
3,334,14.2587699725472,1,2,2
3,334,7.68550169216087,1,2,3
3,334,19.8872961257019,1,1,4
3,335,17.2410082878555,0,2,0
3,335,21.9078306703677,0,2,1
3,335,15.3345614145741,0,2,2
3,335,11.5495763330603,0,2,3
3,335,3.3424311475831,0,2,4
3,336,23.2898837687627,0,2,0
3,336,21.0499841949301,0,1,1
3,336,17.0460237828415,0,1,2
3,336,16.5631199337735,0,1,3
3,336,3.75379035582903,0,2,4
3,337,21.5367417394842,0,1,0
3,337,23.4172556805625,0,2,1
3,337,15.395848211326,0,1,2
3,337,11.5607416292314,0,2,3
3,337,14.2475995429447,0,1,4
3,338,23.5718434921943,0,2,0
3,338,15.064499162729,0,1,1
3,338,17.4477140970736,0,1,2
3,338,15.6780637123527,0,2,3
3,338,11.8370572743199,0,2,4
3,339,18.1867903082072,1,2,0
3,339,17.2993160424633,1,2,1
3,339,15.671313807283,1,1,2
3,339,12.5635952893766,1,1,3
3,339,7.13532734416128,1,1,4
3,340,26.5568612706548,0,2,0
3,340,23.5778955199524,0,2,1
3,340,16.7924469759622,0,2,2
3,340,19.9441296998808,0,1,3
3,340,-0.0065677164732572,0,2,4
3,341,19.8703321150953,0,2,0
3,341,28.9487317362394,0,2,1
3,341,15.016900187695,0,1,2
3,341,7.70603807473525,0,2,3
3,341,1.84721110894776,0,2,4
3,342,13.9417343003299,1,2,0
3,342,14.6739387352803,1,2,1
3,342,14.8892786536231,1,1,2
3,342,20.2826519002993,1,1,3
3,342,-2.84742757394912,1,2,4
3,343,22.5946624873718,1,1,0
3,343,14.5787880300933,1,2,1
3,343,12.08189958565,1,2,2
3,343,14.8204549189027,1,1,3
3,343,16.8998134742055,1,1,4
3,344,19.4773849394838,1,1,0
3,344,16.8101242658602,1,2,1
3,344,23.1416352002986,1,1,2
3,344,13.0035699838148,1,2,3
3,344,-0.588561990078476,1,2,4
3,345,17.5870671042975,1,2,0
3,345,19.5221836549229,1,1,1
3,345,20.1976984241508,1,1,2
3,345,7.83078138079002,1,2,3
3,345,20.6698855599483,1,1,4
3,346,20.1359805057903,0,2,0
3,346,17.3965674241351,0,2,1
3,346,12.8078197918567,0,2,2
3,346,12.508505425238,0,2,3
3,346,11.904801766261,0,2,4
3,347,22.3628148215244,0,1,0
3,347,17.0327647364988,0,1,1
3,347,9.85198985715478,0,2,2
3,347,9.05438151824693,0,2,3
3,347,2.90326888570715,0,2,4
3,348,14.1765923550918,0,1,0
3,348,20.2369271140176,0,1,1
3,348,16.7814117036868,0,2,2
3,348,17.502017743799,0,1,3
3,348,2.60750106124784,0,2,4
3,349,20.7279910178107,1,2,0
3,349,11.3582588185244,1,2,1
3,349,20.2513524668233,1,1,2
3,349,5.66373057966847,1,2,3
3,349,13.5932699826829,1,1,4
3,350,18.0797626088989,1,2,0
3,350,21.6582244037469,1,1,1
3,350,14.3552600387937,1,2,2
3,350,3.76085532988347,1,2,3
3,350,-2.93261590058286,1,2,4
3,351,11.129492330526,0,1,0
3,351,17.3778770584641,0,2,1
3,351,18.2686814921488,0,1,2
3,351,9.02054398076121,0,2,3
3,351,-0.354661484428411,0,2,4
3,352,14.649716881298,1,2,0
3,352,15.164770278592,1,2,1
3,352,14.1717016867579,1,1,2
3,352,0.22752110895386,1,2,3
3,352,12.0031546288233,1,1,4
3,353,21.3934879844878,0,2,0
3,353,16.315320465363,0,2,1
3,353,15.2777181604551,0,1,2
3,353,23.9309633882604,0,1,3
3,353,7.30240600254554,0,2,4
3,354,21.5469064473428,0,1,0
3,354,21.6959996180932,0,1,1
3,354,14.2217380307932,0,1,2
3,354,11.4934560523132,0,1,3
3,354,19.0206202903563,0,1,4
3,355,23.4310401251354,0,1,0
3,355,21.4283317844389,0,2,1
3,355,16.5125477896104,0,1,2
3,355,12.758895733251,0,2,3
3,355,15.4639136439936,0,1,4
3,356,19.3250486864054,0,1,0
3,356,15.3556173238058,0,2,1
3,356,16.5590517683448,0,2,2
3,356,11.2469734783738,0,2,3
3,356,13.0722824699187,0,1,4
3,357,12.0785491167084,1,2,0
3,357,10.2191056338884,1,1,1
3,357,12.6105002568748,1,2,2
3,357,6.56034847560434,1,2,3
3,357,2.21558815237562,1,2,4
3,358,12.1502989262817,1,2,0
3,358,21.2991855750055,1,1,1
3,358,16.4222379207594,1,1,2
3,358,6.16130694330779,1,2,3
3,358,-0.290575651727918,1,2,4
3,359,22.5412561579931,0,2,0
3,359,16.3325380310217,0,1,1
3,359,19.4392243892418,0,1,2
3,359,11.3834754246286,0,1,3
3,359,1.11357923755387,0,2,4
3,360,18.4235068925311,0,2,0
3,360,15.0006809779092,0,1,1
3,360,17.1743489494126,0,2,2
3,360,17.9387625628173,0,2,3
3,360,15.410736902092,0,1,4
3,361,15.6925720356322,1,1,0
3,361,17.7890993880563,1,1,1
3,361,15.1337274301448,1,1,2
3,361,7.25699167337822,1,2,3
3,361,-3.67310057487135,1,2,4
3,362,15.8800453078731,1,1,0
3,362,21.5242611432118,1,1,1
3,362,20.1786117196714,1,1,2
3,362,18.5974854930064,1,1,3
3,362,11.0079041961171,1,1,4
3,363,23.2489152269358,1,1,0
3,363,15.7576897054774,1,2,1
3,363,8.21998750249964,1,2,2
3,363,10.2938616932998,1,2,3
3,363,11.5085085563594,1,1,4
3,364,16.2621138058796,0,2,0
3,364,16.6235773539787,0,1,1
3,364,13.8362024619329,0,2,2
3,364,23.0513767693983,0,1,3
3,364,2.09749630725722,0,2,4
3,365,16.6793136791235,1,2,0
3,365,14.1267963388142,1,2,1
3,365,14.301255192095,1,2,2
3,365,8.99598191885314,1,2,3
3,365,10.7418510257856,1,1,4
3,366,19.965897034284,0,2,0
3,366,16.5949345207965,0,2,1
3,366,15.9185289751679,0,1,2
3,366,15.7368799019178,0,2,3
3,366,11.0192412316322,0,1,4
3,367,22.8294529562181,0,1,0
3,367,18.9652235570755,0,1,1
3,367,20.9429664605929,0,1,2
3,367,15.692528486267,0,2,3
3,367,16.6555903876615,0,1,4
3,368,18.8004229913701,1,2,0
3,368,18.3365074734697,1,1,1
3,368,4.451900390337,1,2,2
3,368,14.8940536177145,1,1,3
3,368,3.63574018371278,1,2,4
3,369,18.817347731749,0,1,0
3,369,16.7641595458771,0,1,1
3,369,21.5501688142212,0,1,2
3,369,6.88187899294419,0,1,3
3,369,15.8689712049005,0,1,4
3,370,14.2534471355107,1,2,0
3,370,13.5348985933289,1,2,1
3,370,17.4748012908165,1,1,2
3,370,15.8719931527457,1,1,3
3,370,18.0927319999403,1,1,4
3,371,27.247532382355,0,2,0
3,371,18.0544254228305,0,2,1
3,371,17.8263854742329,0,2,2
3,371,18.3823311393092,0,1,3
3,371,-1.34706178846661,0,2,4
3,372,19.7946786356943,0,2,0
3,372,21.4126314893238,0,1,1
3,372,17.8044178821917,0,1,2
3,372,14.7428574637621,0,1,3
3,372,10.082323040902,0,1,4
3,373,15.561749967616,0,1,0
3,373,12.1928087079639,0,2,1
3,373,22.140330549946,0,1,2
3,373,6.48755194257932,0,2,3
3,373,13.0748717988952,0,1,4
3,374,15.9295784695349,0,1,0
3,374,16.5605492079121,0,1,1
3,374,21.1781094766581,0,1,2
3,374,14.1839263242609,0,1,3
3,374,6.02502517679188,0,2,4
3,375,19.7866379329668,0,1,0
3,375,18.7470714299031,0,1,1
3,375,11.5991708488483,0,1,2
3,375,16.3873755200936,0,1,3
3,375,3.10389324530973,0,2,4
3,376,19.754368817659,0,1,0
3,376,17.5751008622924,0,2,1
3,376,16.3208123139472,0,1,2
3,376,15.0666221223978,0,2,3
3,376,20.5144171103124,0,1,4
3,377,19.8754027729401,1,1,0
3,377,14.0548381264283,1,1,1
3,377,12.8975053947907,1,1,2
3,377,16.3427602327974,1,1,3
3,377,-2.23560131326839,1,2,4
3,378,18.3507423569552,0,1,0
3,378,17.0131803710885,0,1,1
3,378,15.7581917933841,0,2,2
3,378,16.7112902283968,0,1,3
3,378,1.77215869759815,0,2,4
3,379,19.6989702547679,0,1,0
3,379,20.2724433936738,0,2,1
3,379,9.98050972191109,0,1,2
3,379,11.9844585574999,0,2,3
3,379,6.97611921207604,0,2,4
3,380,14.8769260794049,1,1,0
3,380,11.7768970625262,1,2,1
3,380,9.13735363696111,1,2,2
3,380,11.8508034729764,1,1,3
3,380,-1.59405940494303,1,2,4
3,381,13.610614622072,1,2,0
3,381,19.0292789397657,1,1,1
3,381,14.6547495489151,1,1,2
3,381,10.4635950740831,1,1,3
3,381,11.7118542397959,1,1,4
3,382,10.8438014163162,1,2,0
3,382,19.9846784334813,1,1,1
3,382,15.0516435473212,1,2,2
3,382,12.3412292350877,1,1,3
3,382,4.06843866534085,1,2,4
3,383,15.2977592263847,0,2,0
